Chr Gene nSNPs nSims Start Stop Test Pvalue Best-SNP SNP-pvalue
"2" "KCNH7" 1991 1e+05 163227916 163695257 2897.60586602773 0.023509764902351 "rs202205170" 0.00076425799999998
"2" "KCNIP3" 312 1000 95963071 96051825 239.849723018862 0.572427572427572 "rs535871090" 0.00841376000000002
"2" "KCNJ3" 801 1e+05 155555092 155714864 1507.83458192651 0.004269957300427 "rs2591152" 0.00076163999999998
"2" "KCNS3" 337 1000 18059113 18114225 281.019946007825 0.62037962037962 "rs75971462" 0.000949730000000017
"2" "KDM3A" 221 1000 86668270 86719839 216.560669193294 0.405594405594406 "rs190185913" 0.0121703
"2" "KIAA1841" 251 1000 61293005 61365169 188.020219999028 0.697302697302697 "rs149874019" 0.00235375
"2" "KIF1A" 556 1000 241653180 241759725 493.795898337535 0.466533466533467 "rs548788003" 0.00307808
"2" "KIF5C" 601 1000 149632791 149883273 483.035198160701 0.516483516483517 "rs139617838" 0.00530676999999999
"2" "KLF11" 57 1000 10183681 10194963 51.6010918423557 0.493506493506494 "rs6432052" 0.0350711
"2" "KLF7" 486 1000 207938861 208031970 323.595968887971 0.894105894105894 "rs191747397" 0.00661164999999996
"2" "KRTCAP3" 13 1000 27665232 27669348 11.6664929743026 0.397602397602398 "rs541271340" 0.0468587000000001
"2" "KYNU" 842 1000 143635194 143799885 577.34434827041 0.778221778221778 "rs79581687" 0.00525485
"2" "LANCL1" 197 1000 211295972 211341499 216.832367331011 0.252747252747253 "rs76971282" 0.00120079999999997
"2" "LBX2" 23 1000 74724643 74730443 14.8021226656214 0.727272727272727 "rs79547252" 0.0331520000000001
"2" "LCLAT1" 1077 1000 30670122 30867091 1480.34363406825 0.127872127872128 "rs182266862" 0.000207067
"2" "LIMS1" 796 1000 109150810 109303702 584.554729422326 0.701298701298701 "rs543117120" 0.000978024999999995
"2" "LIMS2" 284 1000 128395995 128439360 336.117107362893 0.167832167832168 "rs111780177" 0.00450463999999999
"2" "LIMS3-LOC440895_2" 11 1000 111160495 111230652 13.0456388353217 0.165834165834166 "rs189967383" 0.0112264
"2" "LINC00211" 429 1e+05 38053389 38103006 635.848350333733 0.10089899101009 "rs183852297" 0.000425961000000005
"2" "LINC00486" 577 1000 33050509 33162270 491.050952523928 0.559440559440559 "rs191315577" 0.00179961999999999
"2" "LINC01123_2" 3 1000 111133764 111142102 3.08671016234263 0.21978021978022 "rs576763315" 0.131594
"2" "LINC01159" 18 1000 105481954 105489053 19.3720811027636 0.390609390609391 "rs79768290" 0.0541502000000004
"2" "LIPT1" 40 1000 99771417 99779613 51.0347252313504 0.208791208791209 "rs144971333" 0.0485299999999999
"2" "LOC100132215" 8 1000 63271099 63275656 8.90261169057568 0.351648351648352 "rs187991879" 0.0184451
"2" "LOC100288570_2" 2 1000 111160495 111181393 2.02242324893291 0.14985014985015 "rs555340810" 0.155105
"2" "LOC100506076_2" 3 1000 98081675 98094824 2.75568832145189 0.261738261738262 "rs538477244" 0.0988962999999999
"2" "LOC100506299" 52 1000 8811113 8821993 34.3824717796843 0.773226773226773 "rs118128270" 0.0315094
"2" "LOC100506457" 2878 1000 12147241 12718474 2333.34592325869 0.791208791208791 "rs2278553" 0.000100795000000002
"2" "LOC101927027" 81 1000 179278385 179304970 84.1052106222058 0.307692307692308 "rs144192244" 0.00947698000000001
"2" "LOC101927043" 871 1000 47419543 47572213 703.637093815381 0.663336663336663 "rs147497545" 0.00304572
"2" "LOC101927196" 84 1000 186584600 186605204 92.3191651394919 0.276723276723277 "rs114959303" 0.00928409999999997
"2" "LOC101928243" 73 1e+05 136742745 136765112 127.245872218921 0.025669743302567 "rs309134" 0.00333595000000002
"2" "LOC101929282" 51 1000 151485410 151491871 16.2416239499342 0.951048951048951 "rs142732161" 0.0965539000000006
"2" "LOC102800315" 52 1000 6766240 6774838 50.3686703760592 0.334665334665335 "rs7587486" 0.0156448
"2" "LOC440895_2" 11 1000 111160495 111230652 13.0456388353217 0.177822177822178 "rs189967383" 0.0112264
"2" "LOC646743_2" 13 1000 131328401 131341734 16.0941599711103 0.144855144855145 "rs62164879" 0.0111222
"2" "LOXL3" 67 1000 74759385 74781091 32.7515086517301 0.963036963036963 "rs190444072" 0.0563625000000003
"2" "LPIN1" 815 1000 11817704 11967533 853.477849563868 0.288711288711289 "rs184691295" 0.00228644
"2" "LRRFIP1" 1038 1e+05 238536223 238690290 1377.04793114307 0.0769592304076959 "rs3820810" 0.000202941000000005
"2" "LRRTM4" 4790 1000 76974849 77749502 5743.82835666305 0.102897102897103 "rs141419985" 0.000720708999999996
"2" "LTBP1" 3043 1000 33172368 33624575 3140.58859151025 0.315684315684316 "rs147541798" 0.00276369000000002
"2" "LYPD1" 118 1000 133402336 133429070 70.7924698595014 0.727272727272727 "rs546973197" 0.0617447000000001
"2" "LYPD6" 535 1000 150186498 150330659 459.280061257334 0.485514485514486 "rs541420361" 0.00810177000000005
"2" "M1AP" 285 1000 74785009 74875465 176.987379564802 0.859140859140859 "rs114099303" 0.012477
"2" "MAP2" 1343 1000 210288770 210598834 1763.96755202985 0.118881118881119 "rs559244629" 0.00234909
"2" "MAP4K4" 730 1000 102314164 102511152 882.327759429762 0.147852147852148 "rs140029640" 7.05926999999993e-05
"2" "7-Mar" 355 1e+05 160568967 160625094 739.001088626804 0.028949710502895 "rs4664299" 0.000144617
"2" "MCFD2" 253 1000 47129008 47168994 131.190881093446 0.898101898101898 "rs547737094" 0.0189719000000001
"2" "MDH1" 51 1000 63815742 63834330 21.2584743786417 0.946053946053946 "rs545247661" 0.157787
"2" "METTL21A" 46 1000 208473838 208489973 48.9696197165738 0.260739260739261 "rs144656610" 0.00404836999999999
"2" "MFF" 202 1000 228189866 228222552 240.508751831167 0.237762237762238 "rs145568471" 0.00999724000000001
"2" "MGAT4A" 474 1000 99235568 99347589 528.087916569329 0.216783216783217 "rs551837503" 0.00191752
"2" "MIR4435-1HG" 340 1e+05 112124590 112252692 347.225671310941 0.0734392656073439 "rs570887832" 0.00122371
"2" "MLPH" 562 1000 238395052 238463961 230.880197155895 0.992007992007992 "rs144391012" 0.0251710000000001
"2" "MOB4" 128 1000 198380294 198418423 117.108526851469 0.411588411588412 "rs549140492" 0.00168850000000002
"2" "MSH6" 137 1000 48010220 48034092 148.13613700872 0.268731268731269 "rs1800931" 0.0154437
"2" "MTA3" 1120 1000 42721708 42984087 1187.19064256866 0.212787212787213 "rs189091852" 0.00116140000000003
"2" "MTERFD2" 76 1000 242026508 242041747 59.4117345100308 0.574425574425574 "rs182219074" 0.014154
"2" "MTIF2" 158 1e+05 55463755 55496384 282.63125465212 0.044179558204418 "rs6545483" 0.0112925
"2" "MYCNOS" 17 1000 16076386 16081845 11.1889413495239 0.556443556443556 "rs181787919" 0.0373706
"2" "MYEOV2" 92 1e+05 241065979 241075764 186.251149838136 0.047529524704753 "rs139700642" 0.00783267
"2" "MYL1" 112 1000 211154867 211179895 99.5212793026414 0.374625374625375 "rs149358419" 0.00873997
"2" "MYO1B" 787 1000 192110106 192290115 539.794195872759 0.562437562437562 "rs55691753" 0.00760554000000002
"2" "NABP1" 24 1e+05 192542797 192553248 27.6828619601462 0.0560794392056079 "rs111417143" 0.0373602999999999
"2" "NCK2" 908 1e+05 106361519 106510730 1340.16561791398 0.0698693013069869 "rs4851092" 0.00456751999999999
"2" "NDUFS1" 186 1e+05 206987802 207024243 356.553332380672 0.03589964100359 "rs548515310" 0.0167359
"2" "NEU4" 68 1e+05 242750159 242758739 102.41563705946 0.0648693513064869 "rs77876894" 0.00274593000000001
"2" "NEURL3" 30 1000 97163379 97173846 23.1952885471305 0.65034965034965 "rs188837850" 0.0886258
"2" "NFE2L2" 105 1000 178095030 178129859 115.532405518973 0.210789210789211 "rs552997991" 0.0175821
"2" "NGEF" 842 1000 233743395 233877951 561.663377048953 0.871128871128871 "rs72978165" 0.0134233
"2" "NIF3L1" 34 1000 201754049 201768655 25.2836158386621 0.619380619380619 "rs189355121" 0.0125401
"2" "NIFK-AS1" 355 1000 122407229 122486136 338.769441397528 0.363636363636364 "rs117957031" 0.000384999000000001
"2" "NLRC4" 164 1000 32449517 32490812 144.095003505736 0.421578421578422 "rs79053728" 0.0277831000000001
"2" "NOSTRIN" 379 1000 169643048 169721849 263.480748971871 0.781218781218781 "rs567435374" 0.00439338999999999
"2" "NRP2" 517 1000 206547223 206662857 551.720524278255 0.247752247752248 "rs3732088" 0.000722986000000019
"2" "NRXN1" 5989 1e+05 50145642 51259674 7716.36733567308 0.032179678203218 "rs17502407" 0.000263858000000004
"2" "NUP35" 359 1e+05 183982217 184026412 717.281087598345 0.037119628803712 "rs4666890" 0.00513027000000001
"2" "OBSL1" 114 1000 220415449 220436268 105.532625094584 0.402597402597403 "rs77541108" 0.00800737000000001
"2" "ODC1" 41 1000 10580496 10588680 49.3205471734776 0.173826173826174 "rs546902944" 0.0147771
"2" "ORC4" 394 1000 148687965 148779173 365.664118162154 0.404595404595405 "rs147222362" 0.00301807000000001
"2" "OSBPL6" 923 1000 179059207 179264160 691.737643015217 0.737262737262737 "rs73028668" 0.00817165000000001
"2" "OTOF" 556 1e+05 26680070 26781566 938.553300114439 0.017129828701713 "rs74803594" 0.000482002999999998
"2" "OTX1" 21 1000 63277191 63284966 28.0771192754579 0.121878121878122 "rs575380144" 0.00433111999999999
"2" "PASK" 349 1000 242045513 242089394 228.354756870948 0.805194805194805 "rs142827509" 0.00944886999999998
"2" "PAX3" 494 1e+05 223064605 223163715 715.048212074394 0.0596894031059689 "rs35789594" 0.000212627999999999
"2" "PAX8-AS1" 183 1000 113993103 114024600 182.143608339037 0.343656343656344 "rs184505431" 0.00253443000000001
"2" "PCDP1" 366 1000 120302007 120414237 326.280664164942 0.408591408591409 "rs114180998" 0.00678250000000002
"2" "PDE11A" 2610 1000 178487976 178973066 2120.09396888374 0.608391608391608 "rs546597836" 0.000402819000000005
"2" "PDE1A" 2055 1e+05 183004761 183387572 2957.08818405855 0.051459485405146 "rs2623432" 0.000421483000000011
"2" "PDE6D" 196 1000 232597134 232646037 132.500108788032 0.693306693306693 "rs62197248" 0.00853610999999997
"2" "PDIA6" 450 1000 10923516 10978103 306.505137405151 0.623376623376623 "rs56138270" 0.0194303
"2" "PDK1" 337 1000 173420100 173490351 254.525745788836 0.605394605394605 "rs192611142" 0.00800719000000001
"2" "PIKFYVE" 449 1000 209130990 209223475 295.392103319209 0.632367632367632 "rs184208358" 0.00448311999999998
"2" "PLA2R1" 639 1e+05 160797259 160919126 1162.71640849202 0.025289747102529 "rs72966330" 0.00189736
"2" "PLGLB1_1" 3 1000 87237587 87248969 0.344947289209762 0.961038961038961 "rs528429856" 0.583954
"2" "PLGLB1_2" 7 1000 88047609 88058994 8.27950163609492 0.141858141858142 "rs547772782" 0.0653762000000002
"2" "PLGLB2_1" 3 1000 87237587 87248973 0.344947289209762 0.939060939060939 "rs528429856" 0.583954
"2" "PLGLB2_2" 7 1000 88047605 88058994 8.27950163609492 0.126873126873127 "rs547772782" 0.0653762000000002
"2" "PNKD" 325 1e+05 219135114 219211516 555.027034135674 0.0604293957060429 "rs1052578" 0.00285568
"2" "POLR1B" 191 1e+05 113299491 113334729 310.620380747111 0.0683993160068399 "rs58129446" 0.00154191000000001
"2" "PPM1B" 277 1e+05 44395999 44461742 555.709325064354 0.010549894501055 "rs112497184" 0.000166288
"2" "PPP1CB" 220 1e+05 28974613 29025806 597.461886425163 0.004169958300417 "rs115804757" 0.000851667
"2" "PPP1R1C" 822 1000 182818967 182996109 934.325492455621 0.206793206793207 "rs569263599" 0.00175538
"2" "PPP1R7" 194 1000 242088987 242123065 145.391945419769 0.684315684315684 "rs74764697" 0.000494492999999989
"2" "PREPL" 249 1e+05 44544747 44589001 530.067956621273 0.012179878201218 "rs77600523" 0.00123471999999997
"2" "PRKRA" 49 1000 179296140 179315958 55.3094275500667 0.220779220779221 "rs72953355" 0.0140887000000001
"2" "PTH2R" 546 1000 209224568 209359231 448.664420564125 0.557442557442557 "rs181501913" 0.000290770000000001
"2" "PTPRN" 88 1000 220154344 220174295 57.3925868870059 0.753246753246753 "rs72955491" 0.0638381000000003
"2" "PUM2" 398 1000 20448452 20550611 442.504619616446 0.241758241758242 "rs34032508" 0.0115771000000001
"2" "R3HDM1" 581 1e+05 136289024 136482840 969.553041126073 0.025279747202528 "rs3754692" 0.00197469
"2" "RAPGEF4" 1457 1000 173600524 173917620 864.456364187267 0.985014985014985 "rs182118418" 0.00231739000000001
"2" "RAPH1" 289 1e+05 204298404 204400058 425.950200465515 0.0582894171058289 "rs62182810" 0.00940891999999997
"2" "RASGRP3" 737 1e+05 33661415 33789798 951.085549736293 0.0555094449055509 "rs10186362" 0.00133333999999999
"2" "REEP1" 639 1e+05 86441119 86565206 1240.22598727995 0.039419605803942 "rs11127029" 0.00281054
"2" "REG3A" 10 1000 79384131 79386880 12.0697049865806 0.151848151848152 "rs77721643" 0.0466240999999999
"2" "RGPD1_1" 52 1000 87144737 87241099 42.7340787773417 0.651348651348651 "rs200182865" 0.0524178999999999
"2" "RGPD1_2" 203 1000 88055478 88285309 192.143024655017 0.36963036963037 "rs550869558" 0.00479888
"2" "RGPD2_1" 54 1000 87140934 87239861 43.7406934746332 0.657342657342657 "rs200182865" 0.0524178999999999
"2" "RGPD2_2" 15 1000 88056717 88125286 16.7757870930775 0.128871128871129 "rs550869558" 0.00479888
"2" "RGPD5_3" 59 1000 113125964 113191107 50.2994406045703 0.386613386613387 "rs551544107" 0.0451959999999997
"2" "RIF1" 306 1000 152266396 152333860 215.533138308776 0.746253746253746 "rs545229546" 0.00379053
"2" "RMDN2" 832 1e+05 38152461 38294285 1138.54330226662 0.0792992070079299 "rs145838487" 0.000644613999999988
"2" "RNASEH1-AS1" 21 1000 3605975 3609340 18.027864761688 0.564435564435564 "rs10164626" 0.0982358000000004
"2" "RND3" 54 1000 151324706 151344209 32.4829734015143 0.904095904095904 "rs143856461" 0.0161091
"2" "RNF103" 87 1000 86830515 86851000 64.4565064660144 0.654345654345654 "rs143173142" 0.0198742000000001
"2" "RPL23AP7" 16 1000 114368815 114384715 18.4717711813161 0.217782217782218 "rs548473447" 0.0294625
"2" "RPL31" 74 1000 101618690 101636155 65.2978329432479 0.462537462537463 "rs147966404" 0.0106365
"2" "RPS27A" 21 1e+05 55459038 55462989 40.2489326812674 0.025539744602554 "rs187089827" 0.00281824999999999
"2" "RQCD1" 99 1e+06 219433302 219461158 504.393818762681 0.000133999866000134 "rs36028807" 0.000243954999999998
"2" "RRM2" 22 1000 10262694 10271546 15.4968414486099 0.677322677322677 "rs61754475" 0.0350922000000002
"2" "RTKN" 50 1000 74652987 74669060 31.9310971253188 0.744255744255744 "rs541215408" 0.0388686999999999
"2" "RTN4" 370 1e+05 55199326 55277734 579.715946951933 0.0555794442055579 "rs116672242" 0.000195186999999999
"2" "RUFY4" 260 1000 218899656 218955304 199.502048580006 0.612387612387612 "rs112940003" 0.00119792999999998
"2" "SATB2" 567 1e+05 200134222 200335989 801.156800897874 0.0716092839071609 "rs76867879" 0.000625994000000008
"2" "SCN1A" 871 1000 166845669 167005642 1148.1360217926 0.134865134865135 "rs10624178" 0.00402940000000001
"2" "SCN2A" 736 1000 166095911 166248820 569.215447875961 0.705294705294705 "rs182177199" 0.00333964000000001
"2" "SDC1" 115 1000 20400557 20425194 117.500929277888 0.327672327672328 "rs62109731" 0.0210975000000001
"2" "2-Sep" 206 1000 242254601 242293441 157.105405201867 0.7002997002997 "rs187949117" 0.0333857000000001
"2" "SERPINE2" 406 1000 224839764 224904036 528.234599039586 0.147852147852148 "rs143282846" 0.000979850999999989
"2" "SF3B1" 141 1000 198256697 198299771 130.449652490342 0.366633366633367 "rs572960528" 0.00413409000000003
"2" "SGOL2" 201 1000 201390864 201448818 175.58735567665 0.497502497502497 "rs545312465" 0.0212535000000001
"2" "SH3YL1" 180 1000 218135 264866 215.641951966464 0.222777222777223 "rs80161081" 0.016452
"2" "SIX3-AS1" 6 1000 45167292 45169017 4.89901373958265 0.416583416583417 "rs113140425" 0.147457
"2" "SLC1A4" 167 1000 65215578 65251000 166.958096809831 0.401598401598402 "rs147582026" 0.0122397000000001
"2" "SLC35F5" 216 1000 114470368 114514400 86.6586911474244 0.987012987012987 "rs188476371" 0.00474940999999999
"2" "SLC39A10" 341 1000 196521531 196602426 381.676881831059 0.134865134865135 "rs370181944" 0.0171977
"2" "SLC4A5" 447 1000 74443368 74570534 284.667148585911 0.896103896103896 "rs140344200" 0.00420301
"2" "SLC8A1" 2556 1e+05 40339285 40739575 3151.16123858918 0.0801591984080159 "rs115706382" 6.95873000000012e-05
"2" "SMARCAL1" 386 1000 217277136 217347774 324.224197245926 0.533466533466533 "rs2066520" 0.0119260999999999
"2" "SMPD4" 110 1000 130908964 130940323 129.827144977854 0.176823176823177 "rs188307122" 0.0136079
"2" "SOCS5" 407 1000 46926098 46989927 423.461477042353 0.334665334665335 "rs28715577" 0.0128754
"2" "SP100" 638 1000 231280870 231410317 476.299489882435 0.722277722277722 "rs188863332" 0.00817749
"2" "SP110" 340 1000 231033644 231090444 526.365385892252 0.104895104895105 "rs7573954" 0.0077293
"2" "SP140" 441 1000 231090444 231177930 412.741076304721 0.41958041958042 "rs150880977" 0.00151569
"2" "SP3" 359 1000 174771186 174830430 438.937187707539 0.118881118881119 "rs72911150" 0.00151151000000001
"2" "SPAG16" 6166 1000 214149102 215275225 6493.850027884 0.168831168831169 "rs13021887" 0.000289060999999992
"2" "SPATS2L" 696 1000 201170603 201346986 544.339027394444 0.709290709290709 "rs574031451" 0.00331428999999999
"2" "SPDYA" 102 1e+05 29033699 29073475 264.247108620193 0.00505994940050599 "rs61458479" 0.00390832
"2" "SPEG" 234 1e+05 220299699 220358354 312.244287151995 0.0685493145068549 "rs74348351" 0.00275055000000001
"2" "SPRED2" 581 1000 65537984 65659656 614.73858431186 0.28971028971029 "rs187884956" 0.00953037999999997
"2" "SPTBN1" 1139 1e+05 54683453 54898583 2706.21003119417 0.003119968800312 "rs2941579" 6.3618e-05
"2" "SSFA2" 134 1000 182756442 182795464 114.191387971581 0.451548451548452 "rs548366767" 0.0732234000000001
"2" "ST3GAL5" 236 1000 86066270 86116157 212.53020063228 0.44955044955045 "rs183439828" 0.0172016
"2" "ST6GAL2" 462 1e+05 107418055 107503563 903.333234140748 0.023459765402346 "rs11692417" 0.00239166
"2" "STAMBP" 155 1e+05 74056042 74094295 262.948411604316 0.041259587404126 "rs56055081" 0.0155589
"2" "STAT1" 202 1000 191833761 191878976 178.951155636769 0.441558441558442 "rs113635552" 0.0382455000000002
"2" "STAT4" 464 1000 191894301 192016322 360.802720378048 0.665334665334665 "rs114641144" 0.0155453
"2" "STK16" 17 1000 220110191 220115059 13.7782885971777 0.494505494505495 "rs185901280" 0.00958318999999998
"2" "STK25" 97 1000 242434121 242448987 86.6710257324768 0.442557442557443 "rs567693545" 0.00289534000000001
"2" "STON1-GTF2A1L" 1514 1000 48757063 49003656 1575.91063561948 0.291708291708292 "rs4073367" 0.00481460000000002
"2" "TACR1" 703 1000 75273589 75426645 681.984806019499 0.378621378621379 "rs545853828" 0.00291467
"2" "TANK" 338 1000 161993465 162092683 416.45375168264 0.154845154845155 "rs145228552" 0.00507142
"2" "TFPI" 387 1e+05 188328957 188419219 652.725265184868 0.021319786802132 "rs8176410" 0.00148115000000004
"2" "THADA" 1889 1e+05 43457974 43823185 3445.58261523285 0.014659853401466 "rs12185693" 0.000202843000000004
"2" "THAP4" 248 1e+05 242523819 242576725 419.034542541996 0.0566294337056629 "rs150605259" 0.000780350999999984
"2" "THNSL2" 70 1000 88469813 88486156 52.0015973863961 0.697302697302697 "rs34136143" 0.0705440000000005
"2" "TISP43_2" 13 1000 131328418 131341734 16.0941599711103 0.147852147852148 "rs62164879" 0.0111222
"2" "TLK1" 1078 1000 171847332 172087824 1288.07607269903 0.176823176823177 "rs62169015" 0.0015906
"2" "TMEM178A" 185 1000 39892637 39945104 166.586796302178 0.260739260739261 "rs541883852" 0.00689922000000002
"2" "TMEM237" 77 1000 202484906 202508252 92.9268604766786 0.140859140859141 "rs113186360" 0.000204196999999997
"2" "TP53I3" 29 1e+05 24300302 24308085 48.3745017360884 0.0663393366066339 "rs147497344" 0.0208886
"2" "TPO" 824 1000 1417232 1546499 752.92581380766 0.438561438561439 "rs576034664" 0.00233608999999999
"2" "TRIP12" 486 1000 230628552 230786725 424.632913624664 0.393606393606394 "rs149072989" 0.00441509000000001
"2" "TSGA10" 687 1000 99613723 99771187 814.713860750929 0.206793206793207 "rs565976227" 0.00387721999999999
"2" "TTC7A" 1074 1000 47143267 47303275 788.794753442028 0.772227772227772 "rs117824643" 0.0141948
"2" "TTN" 929 1000 179390716 179672150 839.533256534341 0.433566433566434 "rs68003004" 0.00200780000000001
"2" "TTN-AS1" 297 1000 179387553 179484944 216.361524184792 0.696303696303696 "rs56207956" 0.00377163999999999
"2" "TUBA4A" 16 1000 220114432 220119330 17.5416856980674 0.36963036963037 "rs141922502" 0.00958318999999998
"2" "TWIST2" 273 1000 239756672 239832244 288.171943797256 0.276723276723277 "rs4073346" 0.00884219000000003
"2" "UBE2E3" 498 1000 181845111 181928154 246.971771474247 0.875124875124875 "rs190683066" 0.0125658
"2" "UBE2F" 342 1000 238875586 238951423 415.289443880362 0.203796203796204 "rs11448486" 0.00322760000000001
"2" "UGGT1" 472 1000 128848753 128953249 295.859000928647 0.82017982017982 "rs188886374" 0.00316541000000002
"2" "UGP2" 201 1000 64068097 64118696 139.775291365273 0.811188811188811 "rs185134372" 0.00140323000000001
"2" "UGT1A6" 479 1000 234600320 234681951 503.943866000327 0.298701298701299 "rs75520741" 0.00246206999999999
"2" "UPP2" 653 1000 158851690 158992666 809.986788900115 0.10989010989011 "rs138850522" 0.00322655999999997
"2" "USP39" 183 1000 85829964 85876407 180.823141311742 0.301698301698302 "rs189909144" 0.00288563
"2" "UXS1" 515 1000 106709758 106810795 356.412041717402 0.763236763236763 "rs145732385" 0.00304663
"2" "VIT" 776 1e+05 36923832 37041937 987.127838729691 0.0706692933070669 "rs544538162" 0.000294442000000001
"2" "VRK2" 975 1e+05 58134785 58387055 1344.86791648716 0.0804591954080459 "rs149973245" 0.000105579999999999
"2" "WDR33" 458 1000 128461807 128568761 494.316759899512 0.21978021978022 "rs185986553" 0.00866403000000005
"2" "WDR92" 97 1e+05 68357280 68384692 188.22251876991 0.033189668103319 "rs192343806" 0.00484785999999999
"2" "WDSUB1" 300 1000 160092303 160143236 191.114084559141 0.664335664335664 "rs188069566" 0.00483848999999999
"2" "WIPF1" 403 1000 175424301 175547627 415.462054877695 0.253746253746254 "rs140062272" 0.0120149
"2" "XIRP2" 2157 1e+05 167744996 168116261 4124.87602882703 0.016819831801682 "rs12473081" 0.000379410999999997
"2" "ZAK" 1012 1000 173940564 174132737 969.560749103016 0.444555444555445 "rs115246509" 0.000202913000000001
"2" "ZAP70" 130 1000 98330030 98356323 83.2712335402787 0.77022977022977 "rs544535047" 0.0571137000000004
"2" "ZDBF2" 163 1000 207139364 207179150 126.473366132678 0.56043956043956 "rs148207622" 0.00969661000000004
"2" "ZEB2" 411 1e+05 145141941 145277958 497.648656763892 0.0668793312066879 "rs140430007" 0.00186943
"2" "ZNF142" 76 1e+06 219502639 219524355 391.282213208516 8.7999912000088e-05 "rs3845836" 0.000314080000000006
"2" "ZNF385B" 2363 1000 180306710 180726232 2458.46554182886 0.310689310689311 "rs78623334" 0.00626368999999998
"2" "ZNF513" 10 1000 27600097 27603611 13.1707823688605 0.142857142857143 "rs35554630" 0.00350493999999999
"2" "AAK1" 772 1000 69685126 69870977 753.021992641725 0.343656343656344 "rs192179763" 0.00696402000000002
"2" "AAMP" 20 1000 219128851 219134893 23.4193594006159 0.158841158841159 "rs200045609" 0.0601893999999999
"2" "ABCB11" 620 1000 169779448 169887833 499.299577579826 0.517482517482518 "rs114163228" 0.00879691000000002
"2" "ABCB6" 31 1000 220074487 220083712 27.1785722219745 0.473526473526474 "rs145526996" 0.0130137
"2" "ABCG5" 157 1000 44039610 44065958 192.537894764195 0.178821178821179 "rs144987434" 0.00345342000000001
"2" "ABCG8" 368 1e+05 44066102 44105605 946.815343856689 0.025719742802572 "rs115296690" 0.00827484999999998
"2" "ABHD1" 22 1000 27346656 27353680 24.3234059657958 0.203796203796204 "rs183193294" 0.0258029999999999
"2" "AC093375.1" 1041 1000 156877046 157111432 1164.88602856639 0.193806193806194 "rs532473019" 0.00196784
"2" "ACADL" 100 1000 211052715 211090215 79.3420869484564 0.667332667332667 "rs79652657" 0.00525727000000002
"2" "ACKR3" 54 1e+05 237478379 237490994 114.690802892678 0.013169868301317 "rs143408017" 0.000269984999999999
"2" "ACMSD" 236 1e+05 135596185 135659602 499.058013100827 0.02929970700293 "rs140193953" 0.00703137
"2" "ACOXL" 1929 1000 111490149 111875799 2200.85297519127 0.147852147852148 "rs13388646" 0.000836738999999983
"2" "ACSL3" 456 1000 223725731 223808119 388.773587186165 0.532467532467532 "rs564300610" 0.0119889
"2" "ACTG2" 165 1000 74120092 74146780 73.0952548866318 0.958041958041958 "rs114091060" 0.021358
"2" "ACTR1B" 36 1000 98272401 98280561 18.5465700352677 0.907092907092907 "rs187080155" 0.0444477999999999
"2" "ACTR2" 192 1000 65454828 65498390 159.861183745831 0.485514485514486 "rs188856002" 0.016052
"2" "ACTR3BP2" 7 1e+05 92129158 92130496 10.1290930742654 0.0732692673073269 "rs190981783" 0.0135335
"2" "ACYP2" 946 1e+05 54342409 54532435 1778.08302715592 0.016329836701633 "rs72800752" 3.65131999999998e-05
"2" "ADAM17" 236 1000 9629410 9695917 113.408356569009 0.923076923076923 "rs573614496" 0.00737156999999996
"2" "ADAM23" 774 1000 207308367 207485854 474.408976292592 0.959040959040959 "rs541335921" 0.00488865999999998
"2" "ADCY3" 575 1e+05 25042038 25142055 1116.37974921437 0.032539674603254 "rs80195592" 0.000420359
"2" "ADI1" 138 1e+05 3501689 3523350 437.884179994418 0.00822991770082299 "rs192562197" 0.000530750000000006
"2" "ADRA2B" 10 1000 96778622 96781984 10.2454974753795 0.398601398601399 "rs3813662" 0.116442
"2" "AFTPH" 318 1000 64751438 64820138 449.482075979413 0.122877122877123 "rs147518963" 0.000901550000000014
"2" "AGBL5-AS1" 4 1e+05 27272550 27273132 10.6607134979008 0.031789682103179 "rs113203688" 0.0195939
"2" "AGFG1" 464 1000 228336887 228425938 514.471845694588 0.307692307692308 "rs189320256" 0.00886849999999999
"2" "AGPS" 642 1000 178257470 178408564 804.796972672356 0.192807192807193 "rs115003707" 0.00333264999999999
"2" "AGXT" 86 1000 241808161 241818536 60.6812904849918 0.651348651348651 "rs565063905" 0.0381189000000001
"2" "AHCTF1P1" 33 1e+05 162355577 162364413 52.4220287518021 0.00379996200038 "rs567748633" 0.00695857000000004
"2" "AHSA2" 47 1000 61404554 61414686 54.6955606711574 0.184815184815185 "rs192902853" 0.00529017
"2" "ALK" 4146 1000 29415639 30144477 4441.93470015555 0.192807192807193 "rs141988298" 0.000700519000000017
"2" "ALLC" 251 1000 3705785 3750260 302.747582302845 0.18981018981019 "rs13032633" 0.0139952
"2" "ALMS1" 962 1000 73612885 73837046 976.794206212377 0.296703296703297 "rs183315812" 0.00167321
"2" "ALMS1-IT1" 12 1000 73684229 73686604 11.3335950152307 0.336663336663337 "rs548922599" 0.0249821999999999
"2" "ALMS1P" 242 1000 73872045 73912694 213.079841749492 0.410589410589411 "rs115677390" 0.00726742
"2" "ALPI" 26 1000 233320832 233324742 12.7981543375434 0.877122877122877 "rs201251145" 0.0587760000000001
"2" "ALPP" 31 1000 233243347 233247599 25.1219280579201 0.514485514485514 "rs183200226" 0.0390086
